CandidateID,Skill
5405,"Python, Keras, Cloud, Computer Vision, Mlops, Tensorflow, Pytorch"
5406,"Sql, Deep Learning, Pandas"
5407,"Keras, Mlops, Python"
5408,"Power Bi, Sql, Reporting"
5409,"Cloud, Keras, Tensorflow, Python"
5410,"Power Bi, Sql, Excel, Tableau, Organization"
5411,"Sql, Tableau, Power Bi, Data Cleaning"
5412,"Tableau, Data Cleaning"
5413,"Java, Docker"
5414,"Statistics, Python"
5415,"Rest Apis, Java, Agile, System Design, Docker"
5416,"Statistics, Nlp, Sql"
5417,"Scrum, User Stories, Agile"
5418,"Keras, Computer Vision"
5419,"Pytorch, Computer Vision, Keras, Python, Mlops"
5420,User Stories
5421,"Excel, Tableau, Sql"
5422,"Mlops, Computer Vision, Cloud"
5423,"Tensorflow, Keras, Cloud"
5424,"Agile, Scrum, User Stories"
5425,"Reporting, Sql, Power Bi, Data Cleaning"
5426,"Agile, Stakeholder Management, Product Roadmap, Word"
5427,"Power Bi, Excel, Sql, Reporting, Tableau"
5428,"Data Cleaning, Reporting"
5429,"Agile, User Stories, Product Roadmap, Scrum, Stakeholder Management"
5430,"Rest Apis, Spring Boot, Git, System Design, Agile"
5431,"Mlops, Keras"
5432,"Docker, Git, Java"
5433,"Stakeholder Management, Product Roadmap, Agile"
5434,"Cloud, Python, Tensorflow, Pytorch"
5435,"Agile, Rest Apis, System Design, Git, Spring Boot, Java"
5436,"Stakeholder Management, Product Roadmap, Agile, User Stories, Scrum"
5437,"Power Bi, Excel, Sql"
5438,"Keras, Tensorflow, Pytorch, Python, Cloud"
5439,"Stakeholder Management, Agile, Scrum, User Stories, Product Roadmap"
5440,"Sql, Power Bi, Reporting, Data Cleaning, Excel"
5441,"Data Cleaning, Power Bi, Excel, Tableau, Sql"
5442,"Python, Nlp, Statistics"
5443,"Nlp, Python, Sql"
5444,"Deep Learning, Machine Learning, Nlp, Statistics"
5445,"Power Bi, Data Cleaning, Sql"
5446,"Pytorch, Cloud, Computer Vision, Python, Keras, Mlops"
5447,Stakeholder Management
5448,"Docker, Java, System Design, Rest Apis, Agile"
5449,"Cloud, Tensorflow, Mlops"
5450,"Docker, Rest Apis, Java, Spring Boot"
5451,"Computer Vision, Tensorflow, Python, Keras, Pytorch, Cloud"
5452,Excel
5453,"Statistics, Deep Learning, Machine Learning, Nlp"
5454,"Agile, Docker, Java, Git"
5455,"Computer Vision, Python, Keras, Cloud, Pytorch"
5456,"Power Bi, Data Cleaning, Sql"
5457,"Computer Vision, Python"
5458,"Sql, Pandas, Machine Learning, Nlp"
5459,"Cloud, Python, Mlops, Tensorflow"
5460,"Python, Mlops, Cloud, Computer Vision"
5461,"Rest Apis, System Design, Git, Docker"
5462,"Spring Boot, Git, Java, Rest Apis"
5463,"System Design, Git, Java, Rest Apis, Agile"
5464,"Reporting, Excel, Power Bi, Sql"
5465,"Sql, Python, Deep Learning, Statistics, Machine Learning"
5466,"Mlops, Computer Vision, Keras, Tensorflow"
5467,"Deep Learning, Python, Nlp, Sql, Statistics"
5468,Cloud
5469,"Computer Vision, Keras, Python, Cloud, Mlops, Tensorflow"
5470,"Machine Learning, Pandas"
5471,"Power Bi, Data Cleaning, Sql, Excel"
5472,"User Stories, Word, Scrum"
5473,"Product Roadmap, Scrum, Agile, User Stories"
5474,"User Stories, Scrum, Agile, Product Roadmap"
5475,"Stakeholder Management, Agile, Product Roadmap"
5476,"Excel, Data Cleaning, Sql, Reporting, Power Bi"
5477,"Java, Spring Boot, Rest Apis, Agile"
5478,"Rest Apis, Spring Boot, Java, Git, Docker"
5479,"Keras, Computer Vision"
5480,"Excel, Sql, Data Cleaning, Word"
5481,"Cloud, Keras, Mlops, Python, Pytorch"
5482,"Spring Boot, Agile, Docker, Java, System Design, Git"
5483,"Python, Cloud, Keras, Pytorch, Computer Vision, Tensorflow"
5484,"Sql, Machine Learning"
5485,"Tableau, Excel, Reporting, Data Cleaning, Power Bi, Sql"
5486,Tableau
5487,"Python, Tensorflow"
5488,"Deep Learning, Machine Learning, Pandas, Sql"
5489,"Data Cleaning, Reporting"
5490,"System Design, Docker, Agile, Spring Boot, Java"
5491,"Excel, Tableau, Sql, Data Cleaning"
5492,"Java, Rest Apis, System Design, Docker, Agile, Git, Spring Boot"
5493,"Pytorch, Computer Vision, Cloud, Mlops"
5494,"Keras, Tensorflow"
5495,"Agile, Git, Docker"
5496,"Machine Learning, Nlp"
5497,"Spring Boot, System Design"
5498,"Deep Learning, Machine Learning, Statistics, Python, Nlp, Pandas"
5499,"Tableau, Sql, Reporting, Excel, Power Bi"
5500,"Product Roadmap, Agile, User Stories, Scrum, Stakeholder Management"
5501,"Sql, Machine Learning, Nlp, Python, Statistics, Deep Learning"
5502,"Keras, Python, Tensorflow, Computer Vision, Pytorch"
5503,"Nlp, Sql"
5504,"Machine Learning, Sql, Nlp, Deep Learning, Python"
5505,"Scrum, Agile, Product Roadmap"
5506,"Computer Vision, Keras, Mlops, Python"
5507,"Python, Computer Vision, Pytorch, Mlops, Cloud"
5508,"Python, Sql, Deep Learning"
5509,"User Stories, Product Roadmap, Scrum"
5510,"System Design, Spring Boot, Docker"
5511,"Statistics, Machine Learning, Sql, Deep Learning, Pandas"
5512,"Docker, Agile"
5513,"Excel, Reporting"
5514,"Python, Pandas, Nlp, Machine Learning"
5515,"Sql, Statistics, Pandas, Machine Learning"
5516,"Git, Agile"
5517,"Rest Apis, Spring Boot"
5518,"Tensorflow, Computer Vision, Mlops, Keras"
5519,"Product Roadmap, User Stories, Word"
5520,"Pandas, Sql, Statistics, Nlp, Python"
5521,"Pytorch, Mlops, Cloud, Keras, Python"
5522,"Python, Statistics, Pandas, Sql, Machine Learning, Deep Learning"
5523,"Stakeholder Management, Agile, Product Roadmap"
5524,"Power Bi, Data Cleaning, Sql, Tableau, Reporting, Excel"
5525,"Data Cleaning, Sql, Power Bi"
5526,"Pandas, Statistics"
5527,"Scrum, Product Roadmap, Stakeholder Management, Agile"
5528,"Deep Learning, Nlp, Statistics, Pandas, Python"
5529,"Reporting, Sql"
5530,"Reporting, Tableau"
5531,"Java, System Design, Agile"
5532,"Python, Statistics, Pandas"
5533,"Machine Learning, Pandas, Statistics, Nlp"
5534,"User Stories, Agile"
5535,"Git, Rest Apis"
5536,"Python, Mlops, Keras, Pytorch, Tensorflow"
5537,"Computer Vision, Tensorflow, Keras"
5538,"Sql, Reporting, Excel, Tableau, Data Cleaning"
5539,"User Stories, Agile, Scrum"
5540,"Pandas, Deep Learning, Machine Learning, Sql"
5541,"Java, System Design, Docker"
5542,"Git, Rest Apis, Spring Boot"
5543,"Excel, Reporting"
5544,"Java, Spring Boot, Docker"
5545,"Product Roadmap, Agile, Stakeholder Management"
5546,"Keras, Cloud, Mlops"
5547,"System Design, Docker, Git, Rest Apis, Java, Spring Boot"
5548,"Cloud, Mlops, Pytorch, Computer Vision"
5549,"Computer Vision, Keras"
5550,"Statistics, Nlp, Python, Pandas, Deep Learning"
5551,"Python, Computer Vision, Pytorch, Cloud"
5552,"Agile, Product Roadmap, Stakeholder Management"
5553,"Data Cleaning, Sql, Power Bi, Excel, Reporting, Tableau"
5554,"Stakeholder Management, User Stories, Scrum, Agile, Product Roadmap"
5555,"Python, Pandas, Statistics"
5556,"Mlops, Keras, Pytorch, Tensorflow"
5557,"Cloud, Computer Vision"
5558,"Sql, Pandas, Machine Learning, Python"
5559,"Power Bi, Tableau"
5560,"Rest Apis, Docker, Spring Boot, System Design, Git"
5561,"Machine Learning, Sql"
5562,"Pytorch, Keras, Mlops, Tensorflow, Python"
5563,"Reporting, Data Cleaning"
5564,"Scrum, User Stories"
5565,Agile
5566,"Nlp, Deep Learning, Machine Learning"
5567,"Spring Boot, Git, Rest Apis"
5568,"Pandas, Statistics, Nlp"
5569,"Sql, Reporting, Data Cleaning, Excel"
5570,"Docker, Agile, Spring Boot, Java, Git, Rest Apis"
5571,"Python, Sql, Pandas"
5572,Spring Boot
5573,Deep Learning
5574,"Scrum, User Stories, Product Roadmap"
5575,"System Design, Rest Apis, Git, Agile, Java"
5576,"Product Roadmap, Scrum"
5577,"Docker, Java, Spring Boot, Agile, System Design"
5578,"Statistics, Machine Learning, Nlp, Pandas"
5579,"Machine Learning, Deep Learning, Nlp, Python"
5580,"Agile, Stakeholder Management"
5581,"Reporting, Tableau, Data Cleaning, Power Bi, Excel"
5582,"Mlops, Pytorch, Python, Keras, Cloud"
5583,"Statistics, Pandas, Sql, Deep Learning, Python, Nlp, Machine Learning"
5584,"Docker, Rest Apis, System Design, Agile, Java"
5585,"Statistics, Machine Learning, Sql"
5586,"Cloud, Mlops, Python, Tensorflow, Keras"
5587,"Keras, Tensorflow, Cloud, Mlops"
5588,"Excel, Data Cleaning, Power Bi, Reporting, Sql"
5589,"Tableau, Excel, Data Cleaning, Reporting"
5590,"Agile, Scrum, User Stories, Product Roadmap, Stakeholder Management"
5591,Keras
5592,"Reporting, Data Cleaning, Power Bi, Excel"
5593,"Docker, System Design, Java"
5594,"Agile, Rest Apis, Spring Boot, System Design"
5595,"Scrum, Stakeholder Management, User Stories"
5596,"User Stories, Stakeholder Management, Agile, Scrum, Product Roadmap"
5597,"Product Roadmap, User Stories, Stakeholder Management"
5598,"Cloud, Computer Vision, Keras, Pytorch, Tensorflow"
5599,"Deep Learning, Nlp, Pandas"
5600,"Scrum, Stakeholder Management, User Stories"
5601,"Python, Deep Learning, Statistics, Sql, Pandas"
5602,"System Design, Docker"
5603,"Product Roadmap, Agile, User Stories"
5604,"Reporting, Excel, Data Cleaning, Sql, Tableau"
5605,"User Stories, Product Roadmap, Stakeholder Management"
5606,"Computer Vision, Pytorch, Cloud"
5607,"Rest Apis, Git, System Design, Java, Docker"
5608,"Reporting, Sql, Data Cleaning, Excel, Tableau"
5609,"Keras, Mlops, Cloud, Tensorflow, Python"
5610,"Agile, Product Roadmap, Scrum, User Stories"
5611,"System Design, Git"
5612,"Spring Boot, Rest Apis, Docker, Git, System Design"
5613,Statistics
5614,"Python, Tensorflow, Cloud, Computer Vision"
5615,"Agile, Stakeholder Management, User Stories, Product Roadmap"
5616,"Machine Learning, Nlp, Deep Learning"
5617,"Excel, Reporting, Tableau, Data Cleaning, Power Bi"
5618,"Reporting, Power Bi, Tableau, Data Cleaning"
5619,"Keras, Mlops, Cloud, Pytorch, Python, Computer Vision"
5620,"System Design, Java, Spring Boot"
5621,"Mlops, Cloud"
5622,"Sql, Reporting, Excel, Data Cleaning, Power Bi"
5623,"Sql, Reporting, Tableau, Power Bi, Excel"
5624,"Product Roadmap, Scrum, User Stories"
5625,Pandas
5626,"Reporting, Data Cleaning"
5627,"Nlp, Sql, Python, Machine Learning"
5628,"Sql, Reporting, Power Bi, Tableau, Excel, Data Cleaning"
5629,"Cloud, Pytorch, Computer Vision"
5630,"Tensorflow, Pytorch, Keras, Mlops, Computer Vision"
5631,"Java, System Design, Agile, Git, Rest Apis"
5632,"Tableau, Power Bi, Data Cleaning, Reporting"
5633,"Tensorflow, Pytorch"
5634,"Data Cleaning, Tableau"
5635,Machine Learning
5636,"Reporting, Data Cleaning, Power Bi, Sql"
5637,"Nlp, Statistics, Machine Learning"
5638,"Excel, Power Bi"
5639,"Keras, Tensorflow"
5640,"Data Cleaning, Reporting, Sql, Tableau, Excel"
5641,"Git, Java"
5642,"Rest Apis, Docker, Agile, Git, System Design"
5643,"Keras, Cloud"
5644,"Statistics, Pandas, Machine Learning"
5645,"Stakeholder Management, Scrum"
5646,"Agile, System Design, Git"
5647,"Pytorch, Cloud"
5648,"Python, Tensorflow, Computer Vision, Pytorch"
5649,"Spring Boot, Agile, Docker, Rest Apis"
5650,"Java, Git, Rest Apis"
5651,"Keras, Pytorch"
5652,"Docker, Agile, System Design, Rest Apis, Java"
5653,"Data Cleaning, Reporting, Tableau, Sql, Excel"
5654,"Sql, Deep Learning"
5655,"Product Roadmap, Stakeholder Management"
5656,"Java, Git, Docker, Rest Apis, Agile"
5657,"User Stories, Stakeholder Management, Product Roadmap, Scrum, Agile"
5658,"Sql, Nlp, Statistics, Machine Learning, Python, Pandas"
5659,"Deep Learning, Sql, Python, Pandas, Machine Learning"
5660,"Java, Docker, Word"
5661,Keras
5662,"Agile, User Stories, Scrum, Product Roadmap, Stakeholder Management"
5663,"Statistics, Nlp, Pandas, Python"
5664,Nlp
5665,"Rest Apis, Git, System Design"
5666,"Data Cleaning, Sql, Excel, Reporting"
5667,"Excel, Sql"
5668,"System Design, Spring Boot, Docker"
5669,"Docker, Git, Agile, Rest Apis, Spring Boot"
5670,"Java, Spring Boot, Docker, System Design, Rest Apis, Git"
5671,"Machine Learning, Deep Learning, Python"
5672,"Stakeholder Management, User Stories, Agile, Scrum"
5673,"Sql, Python, Statistics, Deep Learning"
5674,"Keras, Tensorflow"
5675,"Power Bi, Excel, Sql, Tableau, Data Cleaning, Reporting"
5676,"User Stories, Product Roadmap, Stakeholder Management"
5677,"Product Roadmap, User Stories, Scrum, Stakeholder Management, Agile"
5678,"Sql, Machine Learning, Python, Statistics, Deep Learning"
5679,"Python, Sql, Nlp"
5680,"Deep Learning, Statistics, Sql, Python, Machine Learning"
5681,"Rest Apis, Java, Agile, Docker, Spring Boot, Git"
5682,"User Stories, Scrum, Agile"
5683,"Reporting, Tableau, Data Cleaning, Excel"
5684,"Docker, System Design, Agile, Java, Git, Spring Boot"
5685,"Statistics, Nlp, Pandas, Deep Learning, Sql, Python"
5686,"Computer Vision, Python"
5687,"Keras, Tensorflow, Mlops"
5688,"Tensorflow, Computer Vision"
5689,"Product Roadmap, Agile"
5690,"Docker, Java, Git, Rest Apis, Spring Boot"
5691,"Power Bi, Data Cleaning, Excel"
5692,"Deep Learning, Pandas"
5693,"Power Bi, Data Cleaning, Excel, Sql, Reporting"
5694,"Git, Java, Rest Apis"
5695,"Pytorch, Python, Mlops, Keras, Tensorflow"
5696,"Computer Vision, Pytorch, Python, Mlops"
5697,"Product Roadmap, User Stories, Stakeholder Management"
5698,"Keras, Pytorch, Computer Vision, Python, Cloud"
5699,"Tableau, Sql"
5700,"Tensorflow, Computer Vision, Pytorch, Mlops"
5701,"Product Roadmap, Stakeholder Management"
5702,"Pandas, Deep Learning"
5703,"Python, Keras, Cloud"
5704,"Product Roadmap, Stakeholder Management, Scrum, User Stories, Agile"
5705,"Scrum, Product Roadmap, User Stories, Agile, Stakeholder Management"
5706,Git
5707,"Data Cleaning, Excel, Tableau, Reporting, Power Bi"
5708,"Excel, Reporting, Data Cleaning, Tableau, Power Bi, Sql"
5709,"Cloud, Tensorflow"
5710,"Deep Learning, Sql, Pandas, Python, Machine Learning"
5711,"Statistics, Pandas, Sql, Python, Nlp, Machine Learning"
5712,"Product Roadmap, Stakeholder Management, Agile, Scrum"
5713,"Cloud, Computer Vision, Keras"
5714,"Reporting, Sql, Power Bi, Data Cleaning, Tableau"
5715,"Power Bi, Reporting, Sql, Tableau"
5716,Cloud
5717,"Tensorflow, Cloud"
5718,"Power Bi, Excel, Data Cleaning, Tableau, Reporting"
5719,"System Design, Java"
5720,"Rest Apis, Git, Docker, Spring Boot, Java, System Design"
5721,"Product Roadmap, Agile, Stakeholder Management"
5722,"Power Bi, Reporting"
5723,"Nlp, Statistics, Deep Learning, Machine Learning"
5724,"Power Bi, Tableau, Excel, Sql, Reporting"
5725,"Python, Computer Vision"
5726,"Pytorch, Tensorflow, Cloud, Computer Vision, Python, Keras, Organization"
5727,"Python, Sql, Machine Learning, Statistics, Deep Learning"
5728,"Python, Computer Vision, Tensorflow, Mlops"
5729,"Machine Learning, Pandas, Nlp, Statistics"
5730,"Power Bi, Reporting, Excel"
5731,"Git, Agile, Rest Apis, System Design, Spring Boot"
5732,"Sql, Python, Nlp"
5733,"Pytorch, Python, Keras, Mlops"
5734,"System Design, Spring Boot, Git, Rest Apis"
5735,"Tableau, Excel, Reporting, Sql"
5736,"Python, Statistics, Pandas, Nlp"
5737,"Spring Boot, Git"
5738,"Agile, Docker, Java, Git, Spring Boot, Rest Apis"
5739,"Tableau, Reporting, Excel, Sql, Power Bi"
5740,"Python, Cloud, Pytorch, Keras"
5741,"Agile, User Stories, Stakeholder Management"
5742,"Cloud, Computer Vision, Mlops, Tensorflow, Keras, Pytorch"
5743,"Tensorflow, Computer Vision, Pytorch, Mlops"
5744,"Product Roadmap, Scrum, User Stories, Agile, Stakeholder Management"
5745,"Keras, Python, Computer Vision, Cloud, Pytorch"
5746,"System Design, Git, Docker"
5747,"Power Bi, Reporting, Data Cleaning, Tableau, Sql"
5748,"Rest Apis, Java, Git, Agile"
5749,"Java, Docker"
5750,"Docker, Git, System Design, Rest Apis"
5751,"Pytorch, Mlops, Computer Vision, Tensorflow, Python"
5752,"Git, Rest Apis, Agile"
5753,"Python, Deep Learning"
5754,"Python, Tensorflow, Mlops, Cloud, Keras"
5755,Sql
5756,"Machine Learning, Deep Learning, Sql"
5757,User Stories
5758,"Power Bi, Sql, Reporting, Data Cleaning"
5759,Product Roadmap
5760,"Pandas, Nlp, Machine Learning, Deep Learning"
5761,"Machine Learning, Pandas, Python, Statistics, Nlp"
5762,"Python, Nlp, Pandas"
5763,"Keras, Computer Vision, Tensorflow, Cloud, Pytorch"
5764,User Stories
5765,"Statistics, Pandas, Python"
5766,"Machine Learning, Deep Learning"
5767,"Python, Nlp, Deep Learning, Machine Learning"
5768,"Python, Machine Learning"
5769,"Computer Vision, Tensorflow, Pytorch, Keras, Cloud"
5770,"Keras, Tensorflow, Cloud, Pytorch"
5771,"Power Bi, Sql, Data Cleaning"
5772,"Python, Tensorflow, Cloud"
5773,Scrum
5774,"Reporting, Power Bi, Word"
5775,"Cloud, Pytorch, Mlops, Keras, Python, Tensorflow"
5776,"Tensorflow, Keras, Python, Mlops"
5777,"Pandas, Deep Learning"
5778,"Computer Vision, Tensorflow, Python, Keras, Mlops"
5779,"Tableau, Reporting, Data Cleaning, Power Bi"
5780,"Tableau, Reporting, Excel, Sql, Data Cleaning, Power Bi"
5781,"Git, Agile, Rest Apis"
5782,"Agile, User Stories, Product Roadmap"
5783,"Machine Learning, Sql, Statistics, Pandas, Nlp"
5784,"Agile, Scrum, Stakeholder Management, User Stories, Product Roadmap"
5785,"Spring Boot, System Design"
5786,"Statistics, Machine Learning, Python"
5787,"User Stories, Scrum"
5788,"Java, Rest Apis, System Design, Docker, Git, Spring Boot, Agile"
5789,"Tensorflow, Keras, Python, Computer Vision, Mlops"
5790,Product Roadmap
5791,"Data Cleaning, Sql, Power Bi, Reporting, Excel"
5792,"Stakeholder Management, User Stories"
5793,"Java, Docker, Agile, Rest Apis, System Design"
5794,"Tensorflow, Python"
5795,"User Stories, Agile, Stakeholder Management"
5796,"Keras, Mlops, Cloud, Tensorflow, Computer Vision"
5797,"Spring Boot, System Design"
5798,"Agile, Product Roadmap, Stakeholder Management, Scrum"
5799,"Deep Learning, Nlp, Machine Learning, Python, Pandas, Statistics"
5800,"User Stories, Stakeholder Management, Product Roadmap"
5801,"Tensorflow, Computer Vision, Keras, Python, Pytorch"
5802,"Sql, Reporting, Tableau"
5803,"Stakeholder Management, Product Roadmap, Scrum, Agile, User Stories"
5804,"Machine Learning, Statistics, Nlp, Python, Deep Learning, Pandas"
5805,"Sql, Statistics, Pandas, Deep Learning, Nlp, Machine Learning, Python"
5806,"Statistics, Deep Learning, Sql, Python, Machine Learning, Nlp"
5807,"Deep Learning, Machine Learning"
5808,"Spring Boot, Docker, Git, Java, Rest Apis"
5809,"Tensorflow, Python, Cloud, Computer Vision, Mlops, Pytorch"
5810,"Scrum, Agile, Product Roadmap"
5811,"Computer Vision, Pytorch, Cloud, Mlops, Keras, Python"
5812,"Rest Apis, Git, Docker, Java, System Design, Spring Boot"
5813,Sql
5814,"Cloud, Keras, Computer Vision, Python, Mlops, Tensorflow"
5815,"Python, Keras, Pytorch, Computer Vision, Mlops, Organization"
5816,"Python, Pandas, Nlp"
5817,"Docker, Spring Boot, Agile, Rest Apis, System Design"
5818,"Product Roadmap, User Stories, Scrum, Stakeholder Management"
5819,"Machine Learning, Pandas, Statistics, Deep Learning"
5820,Sql
5821,"Python, Deep Learning"
5822,Stakeholder Management
5823,"Stakeholder Management, Scrum"
5824,"System Design, Rest Apis, Spring Boot, Git"
5825,"Pandas, Statistics, Nlp, Python, Machine Learning"
5826,"Pytorch, Python, Computer Vision"
5827,"Sql, Pandas, Statistics, Python, Organization"
5828,"Deep Learning, Machine Learning, Sql, Statistics"
5829,"Sql, Tableau, Power Bi"
5830,"Spring Boot, System Design, Java"
5831,"Spring Boot, Java"
5832,"Nlp, Machine Learning, Pandas, Statistics, Sql"
5833,"Computer Vision, Python"
5834,"Pandas, Deep Learning, Machine Learning, Python"
5835,"Stakeholder Management, Scrum, Product Roadmap, Agile, User Stories"
5836,"User Stories, Stakeholder Management, Agile"
5837,"System Design, Docker, Java, Spring Boot, Git"
5838,"Reporting, Excel, Sql, Data Cleaning, Tableau, Power Bi"
5839,Product Roadmap
5840,"Agile, Stakeholder Management"
5841,"Computer Vision, Mlops, Pytorch, Cloud, Keras, Tensorflow"
5842,"Spring Boot, Docker, Git, Rest Apis, System Design"
5843,"Pandas, Nlp"
5844,"Tableau, Sql, Data Cleaning, Power Bi, Reporting, Excel"
5845,"Tableau, Excel, Power Bi, Data Cleaning, Sql, Reporting"
5846,"Java, Spring Boot, System Design, Agile, Docker"
5847,"Spring Boot, Java, Rest Apis, Git"
5848,"Python, Deep Learning, Statistics, Sql, Pandas"
5849,"Agile, Product Roadmap, User Stories"
5850,"Agile, Product Roadmap, Scrum, Stakeholder Management, User Stories"
5851,"Agile, Rest Apis, Docker"
5852,"Scrum, User Stories, Stakeholder Management, Product Roadmap"
5853,"Stakeholder Management, Agile"
5854,"Rest Apis, Java, System Design, Agile"
5855,Sql
5856,"Docker, Rest Apis, Git, Java, System Design, Spring Boot"
5857,"Python, Nlp, Sql, Pandas"
5858,"Agile, Git, Rest Apis, Java"
5859,"Reporting, Power Bi, Tableau, Sql"
5860,"Java, Git"
5861,"Computer Vision, Keras, Mlops"
5862,"User Stories, Scrum, Agile, Product Roadmap, Stakeholder Management"
5863,"Sql, Python"
5864,"Tableau, Sql, Data Cleaning, Power Bi"
5865,"Spring Boot, Agile, Rest Apis"
5866,"Sql, Machine Learning, Deep Learning, Pandas, Python"
5867,"Sql, Statistics, Nlp"
5868,"Product Roadmap, User Stories, Scrum"
5869,"Scrum, Agile"
5870,"Python, Statistics, Sql"
5871,"Scrum, Product Roadmap, Agile, User Stories"
5872,"Nlp, Sql, Python, Statistics"
5873,Python
5874,"Java, Rest Apis, System Design, Agile, Docker, Spring Boot"
5875,"Sql, Deep Learning"
5876,"Excel, Power Bi, Reporting, Tableau, Data Cleaning, Sql"
5877,"Git, Java, Docker, System Design, Agile, Spring Boot"
5878,"Agile, System Design, Java, Git"
5879,"Stakeholder Management, Product Roadmap, User Stories"
5880,Cloud
5881,"Python, Machine Learning, Nlp, Statistics"
5882,"Cloud, Python, Computer Vision, Pytorch, Tensorflow"
5883,"Scrum, Product Roadmap"
5884,"Java, Docker, Rest Apis, System Design, Git"
5885,Python
5886,"Docker, Java"
5887,"Python, Mlops, Pytorch"
5888,"Sql, Excel, Data Cleaning, Tableau, Power Bi, Reporting"
5889,"Cloud, Pytorch"
5890,"Deep Learning, Machine Learning"
5891,"Power Bi, Tableau, Excel"
5892,"Git, Java, Docker, Agile, Rest Apis"
5893,"Agile, Product Roadmap, User Stories, Scrum, Stakeholder Management"
5894,"Product Roadmap, Agile, Scrum, Stakeholder Management"
5895,"Product Roadmap, Stakeholder Management, Agile"
5896,"Stakeholder Management, Agile, Product Roadmap, User Stories"
5897,"Docker, Agile, Rest Apis, Java, Git"
5898,"Tableau, Data Cleaning, Sql"
5899,"Product Roadmap, User Stories, Scrum"
5900,"Agile, System Design, Java, Docker"
5901,"Tensorflow, Pytorch, Computer Vision"
5902,"User Stories, Stakeholder Management, Scrum, Agile, Product Roadmap"
5903,Product Roadmap
5904,"Mlops, Python"
5905,"Mlops, Python, Cloud, Computer Vision, Tensorflow"
5906,"Pandas, Python"
5907,"System Design, Git, Java"
5908,User Stories
5909,"Scrum, Agile, Product Roadmap"
5910,"System Design, Docker, Git, Spring Boot"
5911,"Computer Vision, Tensorflow, Mlops"
5912,"Stakeholder Management, Product Roadmap"
5913,"Agile, Rest Apis"
5914,"Cloud, Pytorch, Mlops, Tensorflow"
5915,"User Stories, Scrum, Product Roadmap, Stakeholder Management"
5916,"Keras, Pytorch, Cloud, Python, Tensorflow"
5917,"Deep Learning, Machine Learning, Statistics, Nlp, Python"
5918,"Power Bi, Data Cleaning, Excel, Sql, Tableau, Reporting"
5919,"Mlops, Pytorch, Tensorflow, Cloud, Keras, Computer Vision"
5920,"Spring Boot, Rest Apis, Agile, System Design, Docker, Git"
5921,Python
5922,"System Design, Rest Apis"
5923,"Pytorch, Computer Vision, Python, Mlops"
5924,"Machine Learning, Deep Learning, Nlp, Pandas, Sql"
5925,"Git, Docker, Rest Apis, Agile"
5926,"User Stories, Product Roadmap"
5927,"Product Roadmap, Stakeholder Management"
5928,"Sql, Excel"
5929,"Sql, Deep Learning, Statistics, Nlp, Machine Learning, Python"
5930,"Sql, Power Bi, Reporting, Excel"
5931,"Stakeholder Management, User Stories, Product Roadmap"
5932,"User Stories, Scrum, Agile"
5933,"Product Roadmap, User Stories, Agile, Scrum"
5934,"Python, Statistics, Machine Learning, Sql"
5935,"Java, Docker, Spring Boot, Agile, Rest Apis"
5936,"Nlp, Sql, Python"
5937,"Reporting, Tableau"
5938,"Sql, Nlp, Statistics"
5939,"Product Roadmap, Stakeholder Management, Scrum, Word"
5940,"Power Bi, Excel, Data Cleaning, Reporting, Tableau"
5941,"Agile, Spring Boot, Rest Apis, Java, Docker, Git"
5942,"Java, System Design, Agile"
5943,"Stakeholder Management, User Stories"
5944,"Keras, Computer Vision, Python, Cloud, Tensorflow, Pytorch"
5945,Java
5946,"Statistics, Pandas, Nlp, Sql, Machine Learning, Deep Learning"
5947,"Rest Apis, Java, Docker, Spring Boot, System Design"
5948,"Computer Vision, Python, Cloud, Tensorflow, Pytorch"
5949,"Cloud, Python"
5950,"Mlops, Keras, Tensorflow, Pytorch"
5951,"Product Roadmap, Agile, Scrum"
5952,"Pytorch, Mlops, Cloud, Keras, Computer Vision, Python, Tensorflow"
5953,"Git, Agile, System Design"
5954,"Statistics, Deep Learning, Pandas, Sql"
5955,"Tableau, Excel, Sql, Power Bi, Reporting"
5956,"Product Roadmap, Stakeholder Management"
5957,"Java, Agile"
5958,"Data Cleaning, Excel"
5959,"Pandas, Nlp, Statistics, Deep Learning, Machine Learning, Python"
5960,"Deep Learning, Machine Learning, Python"
5961,"User Stories, Stakeholder Management, Scrum, Product Roadmap, Agile"
5962,"Mlops, Cloud"
5963,"Git, Docker, Rest Apis"
5964,"Deep Learning, Sql, Nlp, Python, Machine Learning, Pandas"
5965,"Spring Boot, Java, Rest Apis, Docker"
5966,"Git, Docker, Rest Apis, System Design, Agile, Spring Boot"
5967,"Rest Apis, System Design, Docker, Spring Boot, Git"
5968,Nlp
5969,"Nlp, Sql, Deep Learning, Pandas, Machine Learning"
5970,"Agile, Docker, System Design, Java"
5971,"Statistics, Sql, Pandas"
5972,"Spring Boot, Rest Apis, Docker, System Design, Agile"
5973,"Pandas, Sql"
5974,"User Stories, Agile, Scrum"
5975,"Docker, System Design, Java, Spring Boot, Rest Apis"
5976,"Tableau, Excel, Power Bi, Data Cleaning"
5977,"Agile, Scrum"
5978,"Nlp, Deep Learning, Python, Pandas, Sql"
5979,"Cloud, Keras, Computer Vision, Mlops"
5980,"Pytorch, Tensorflow, Python, Mlops, Keras"
5981,"Rest Apis, System Design, Agile"
5982,"Nlp, Pandas"
