ID,Job Title,Skill
5682,data scientist,"machine learning,python,sql,nlp"
5683,ml engineer,"computer vision,pytorch,keras"
5684,data analyst,"tableau,reporting,excel"
5685,product manager,"agile,stakeholder management,scrum"
5686,product manager,"stakeholder management,scrum,agile"
5687,data scientist,"nlp,deep learning,machine learning,statistics"
5688,data scientist,"sql,python,machine learning,statistics,nlp,pandas,deep learning"
5689,data scientist,"statistics,python,pandas,sql,machine learning,deep learning"
5690,software engineer,"rest apis,spring boot,system design,java"
5691,product manager,"stakeholder management,scrum,product roadmap,agile"
5692,data analyst,"sql,reporting,tableau"
5693,software engineer,"rest apis,java,agile,spring boot,git,system design"
5694,data scientist,"nlp,statistics,pandas,machine learning,python,sql,deep learning"
5695,ml engineer,"python,mlops,pytorch,tensorflow"
5696,ml engineer,"python,computer vision,cloud,keras"
5697,ml engineer,"keras,mlops,pytorch"
5698,product manager,"user stories,product roadmap,agile"
5699,software engineer,"system design,agile,java,rest apis,spring boot,git"
5700,data analyst,"sql,tableau,excel,reporting"
5701,data scientist,"machine learning,nlp,sql"
5702,data analyst,"tableau,data cleaning,excel,sql,reporting,power bi"
5703,software engineer,"system design,docker,spring boot,agile,git,rest apis,java"
5704,ml engineer,"computer vision,tensorflow,cloud,keras,mlops,python"
5705,ml engineer,"tensorflow,computer vision,keras,python"
5706,product manager,"user stories,agile,stakeholder management,product roadmap"
5707,ml engineer,"mlops,cloud,computer vision,tensorflow"
5708,data analyst,"data cleaning,tableau,sql,reporting,excel,power bi"
5709,ml engineer,"mlops,cloud,pytorch,python,keras"
5710,product manager,"scrum,user stories,stakeholder management,agile,product roadmap"
5711,data scientist,"sql,nlp,python,pandas,machine learning,deep learning"
5712,ml engineer,"computer vision,mlops,tensorflow,python,pytorch,cloud,keras"
5713,product manager,"user stories,stakeholder management,agile"
5714,product manager,"product roadmap,scrum,agile,user stories"
5715,software engineer,"spring boot,java,system design,git,rest apis"
5716,data analyst,"reporting,sql,power bi,data cleaning,excel,tableau"
5717,data analyst,"power bi,sql,reporting,tableau,data cleaning"
5718,ml engineer,"tensorflow,pytorch,mlops"
5719,data scientist,"pandas,python,nlp,machine learning,sql"
5720,data scientist,"statistics,nlp,python,machine learning"
5721,product manager,"scrum,stakeholder management,product roadmap,agile,user stories"
5722,ml engineer,"pytorch,tensorflow,computer vision"
5723,data analyst,"tableau,data cleaning,power bi,reporting,sql,excel"
5724,data analyst,"excel,sql,data cleaning,tableau"
5725,ml engineer,"tensorflow,cloud,computer vision,pytorch,keras,python,mlops"
5726,ml engineer,"pytorch,python,tensorflow,computer vision,mlops,cloud"
5727,data analyst,"data cleaning,sql,reporting,power bi,excel"
5728,software engineer,"rest apis,java,agile,git,system design,spring boot,docker"
5729,software engineer,"git,agile,java,rest apis,system design,docker,spring boot"
5730,product manager,"scrum,stakeholder management,user stories,product roadmap"
5731,data analyst,"reporting,sql,excel"
5732,data scientist,"pandas,python,sql,nlp"
5733,data analyst,"reporting,power bi,excel,sql,data cleaning"
5734,ml engineer,"pytorch,computer vision,python"
5735,ml engineer,"computer vision,pytorch,cloud,mlops"
5736,data scientist,"python,sql,statistics,pandas,deep learning,nlp,machine learning"
5737,ml engineer,"cloud,pytorch,computer vision"
5738,data scientist,"deep learning,sql,pandas,machine learning,nlp"
5739,data analyst,"sql,data cleaning,reporting,excel,tableau,power bi"
5740,software engineer,"system design,rest apis,spring boot,git"
5741,data scientist,"pandas,statistics,machine learning,sql"
5742,ml engineer,"mlops,computer vision,python,cloud,keras,pytorch"
5743,software engineer,"spring boot,system design,agile,docker,rest apis,java,git"
5744,data analyst,"sql,data cleaning,power bi"
5745,data scientist,"python,sql,statistics,machine learning,deep learning"
5746,software engineer,"system design,docker,git"
5747,software engineer,"git,java,spring boot,system design,agile,docker"
5748,data analyst,"excel,power bi,tableau,reporting,data cleaning"
5749,ml engineer,"pytorch,keras,mlops,tensorflow,computer vision"
5750,product manager,"agile,scrum,stakeholder management,product roadmap"
5751,ml engineer,"pytorch,cloud,mlops,computer vision"
5752,ml engineer,"mlops,python,computer vision,pytorch,keras,cloud"
5753,product manager,"agile,stakeholder management,user stories"
5754,ml engineer,"python,keras,cloud,computer vision,tensorflow,mlops"
5755,software engineer,"git,system design,rest apis,spring boot"
5756,data analyst,"excel,tableau,data cleaning"
5757,software engineer,"system design,rest apis,spring boot"
5758,software engineer,"java,system design,agile,docker,git,spring boot"
5759,software engineer,"java,agile,git,docker,spring boot,rest apis,system design"
5760,ml engineer,"mlops,tensorflow,keras,pytorch"
5761,software engineer,"system design,git,spring boot,agile,java,rest apis,docker"
5762,data scientist,"nlp,sql,pandas"
5763,ml engineer,"tensorflow,computer vision,python"
5764,data scientist,"pandas,statistics,deep learning"
5765,data scientist,"machine learning,statistics,nlp,deep learning,pandas,python"
5766,product manager,"product roadmap,scrum,user stories,stakeholder management,agile"
5767,data analyst,"reporting,data cleaning,excel,power bi"
5768,product manager,"scrum,product roadmap,user stories,stakeholder management"
5769,data scientist,"deep learning,sql,statistics,nlp,python,pandas"
5770,data scientist,"python,deep learning,sql,nlp,machine learning,statistics"
5771,data scientist,"deep learning,sql,statistics,python,nlp"
5772,ml engineer,"cloud,computer vision,keras,python,pytorch,mlops"
5773,product manager,"agile,stakeholder management,scrum,product roadmap,user stories"
5774,data scientist,"python,machine learning,sql"
5775,data scientist,"deep learning,statistics,sql,machine learning,pandas,python,nlp"
5776,data scientist,"sql,deep learning,nlp,python,machine learning"
5777,data scientist,"machine learning,sql,nlp,python"
5778,ml engineer,"python,keras,mlops,cloud,tensorflow"
5779,ml engineer,"tensorflow,mlops,keras,python,computer vision"
5780,data analyst,"tableau,data cleaning,power bi,excel,sql"
5781,ml engineer,"tensorflow,computer vision,mlops"
5782,product manager,"scrum,product roadmap,agile"
5783,data analyst,"sql,reporting,tableau"
5784,ml engineer,"cloud,python,tensorflow,mlops,keras"
5785,ml engineer,"keras,cloud,python,computer vision,tensorflow,mlops"
5786,data scientist,"nlp,sql,statistics,pandas,python"
5787,ml engineer,"python,computer vision,tensorflow,keras,mlops,pytorch"
5788,data analyst,"data cleaning,power bi,excel,reporting,tableau,sql"
5789,data analyst,"power bi,data cleaning,reporting,tableau,excel"
5790,software engineer,"git,system design,spring boot,rest apis,docker,java"
5791,product manager,"scrum,stakeholder management,agile,product roadmap,user stories"
5792,data scientist,"deep learning,machine learning,nlp"
5793,product manager,"product roadmap,user stories,stakeholder management,agile"
5794,software engineer,"git,rest apis,spring boot,docker,java,agile"
5795,data scientist,"nlp,sql,python,statistics,pandas,deep learning,machine learning"
5796,product manager,"stakeholder management,product roadmap,agile"
5797,software engineer,"docker,system design,git,rest apis,spring boot,java"
5798,ml engineer,"keras,mlops,pytorch,tensorflow"
5799,product manager,"product roadmap,stakeholder management,user stories"
5800,data analyst,"sql,power bi,reporting,tableau,data cleaning"
5801,product manager,"agile,product roadmap,user stories,scrum"
5802,software engineer,"agile,git,system design,docker,spring boot"
5803,ml engineer,"pytorch,keras,python,tensorflow"
5804,product manager,"stakeholder management,scrum,user stories"
5805,ml engineer,"cloud,pytorch,mlops,python,keras"
5806,software engineer,"rest apis,agile,java,git,system design,spring boot"
5807,product manager,"stakeholder management,product roadmap,agile,user stories,scrum"
5808,data scientist,"python,sql,nlp,pandas,deep learning,statistics,machine learning"
5809,product manager,"agile,user stories,scrum,stakeholder management"
5810,ml engineer,"tensorflow,mlops,keras,python"
5811,data analyst,"tableau,data cleaning,power bi,excel"
5812,product manager,"user stories,stakeholder management,product roadmap,scrum"
5813,data scientist,"pandas,deep learning,python,machine learning,nlp,statistics,sql"
5814,data scientist,"machine learning,python,sql,nlp,deep learning,statistics,pandas"
5815,data scientist,"deep learning,sql,python,nlp,statistics,machine learning,pandas"
5816,data scientist,"sql,deep learning,statistics,python,nlp"
5817,software engineer,"spring boot,agile,git,rest apis"
5818,ml engineer,"keras,cloud,tensorflow"
5819,product manager,"stakeholder management,agile,scrum,product roadmap"
5820,ml engineer,"python,tensorflow,keras,cloud"
5821,software engineer,"rest apis,docker,git,spring boot,system design,agile"
5822,data scientist,"sql,deep learning,pandas,nlp,statistics,machine learning"
5823,ml engineer,"tensorflow,mlops,computer vision"
5824,ml engineer,"keras,pytorch,mlops,tensorflow,computer vision"
5825,data scientist,"sql,pandas,statistics,machine learning,python,deep learning,nlp"
5826,software engineer,"spring boot,java,git,rest apis,agile,docker"
5827,product manager,"agile,stakeholder management,scrum,user stories"
5828,data scientist,"python,machine learning,sql,pandas,deep learning,nlp"
5829,data analyst,"data cleaning,excel,sql,power bi"
5830,data scientist,"pandas,machine learning,nlp,deep learning"
5831,product manager,"user stories,scrum,stakeholder management,agile,product roadmap"
5832,product manager,"agile,user stories,product roadmap,stakeholder management,scrum"
5833,software engineer,"system design,agile,git,java,spring boot,docker"
5834,data scientist,"nlp,pandas,machine learning,deep learning"
5835,ml engineer,"cloud,computer vision,pytorch,python"
5836,data scientist,"statistics,sql,deep learning,nlp"
5837,data scientist,"statistics,nlp,pandas,python,machine learning"
5838,data analyst,"power bi,data cleaning,excel,tableau"
5839,software engineer,"git,java,spring boot,system design,rest apis,agile,docker"
5840,software engineer,"system design,java,git"
5841,data scientist,"pandas,machine learning,python,statistics,deep learning"
5842,ml engineer,"mlops,cloud,keras,computer vision,tensorflow"
5843,data scientist,"sql,deep learning,python,pandas,nlp,machine learning"
5844,product manager,"scrum,agile,product roadmap,stakeholder management,user stories"
5845,product manager,"product roadmap,agile,scrum,stakeholder management"
5846,software engineer,"rest apis,git,java,docker,spring boot"
5847,data analyst,"excel,reporting,data cleaning,tableau"
5848,product manager,"agile,stakeholder management,product roadmap,user stories"
5849,product manager,"product roadmap,user stories,agile,scrum,stakeholder management"
5850,ml engineer,"pytorch,mlops,cloud,python,computer vision"
5851,software engineer,"git,agile,docker,system design,rest apis"
5852,data scientist,"nlp,pandas,sql,deep learning,python,statistics"
5853,data analyst,"power bi,data cleaning,sql,tableau,excel,reporting"
5854,data analyst,"power bi,excel,tableau,data cleaning"
5855,software engineer,"agile,git,spring boot"
5856,software engineer,"agile,docker,git,system design,rest apis,spring boot"
5857,data scientist,"deep learning,machine learning,nlp,sql,pandas,python,statistics"
5858,product manager,"stakeholder management,agile,user stories,scrum,product roadmap"
5859,product manager,"user stories,scrum,product roadmap,agile,stakeholder management"
5860,software engineer,"spring boot,java,system design,rest apis,agile,docker,git"
5861,product manager,"user stories,product roadmap,stakeholder management"
5862,product manager,"stakeholder management,scrum,user stories,agile,product roadmap"
5863,software engineer,"system design,git,java,agile,rest apis"
5864,data analyst,"excel,tableau,data cleaning,power bi"
5865,software engineer,"agile,spring boot,docker,system design"
5866,data scientist,"statistics,python,machine learning,nlp"
5867,software engineer,"git,system design,spring boot"
5868,data analyst,"excel,data cleaning,reporting,tableau"
5869,software engineer,"agile,git,spring boot,java,docker"
5870,ml engineer,"cloud,mlops,keras"
5871,product manager,"user stories,agile,product roadmap,stakeholder management,scrum"
5872,data scientist,"statistics,machine learning,pandas"
5873,data analyst,"tableau,sql,reporting,data cleaning"
5874,software engineer,"docker,java,system design"
5875,data scientist,"sql,deep learning,machine learning,pandas"
5876,data scientist,"python,machine learning,sql,pandas"
5877,product manager,"agile,product roadmap,stakeholder management,user stories,scrum"
5878,product manager,"scrum,user stories,stakeholder management,product roadmap"
5879,data scientist,"machine learning,sql,nlp,python,statistics"
5880,product manager,"scrum,stakeholder management,user stories,product roadmap,agile"
5881,data scientist,"statistics,python,sql,deep learning"
5882,data scientist,"machine learning,python,statistics,nlp,deep learning,sql"
5883,software engineer,"system design,git,agile"
5884,data scientist,"python,statistics,sql,nlp,machine learning,deep learning,pandas"
5885,data analyst,"data cleaning,tableau,power bi,excel,sql,reporting"
5886,software engineer,"docker,system design,git,java,rest apis,agile,spring boot"
5887,software engineer,"git,agile,rest apis,docker,system design,java"
5888,product manager,"agile,product roadmap,scrum,user stories"
5889,ml engineer,"python,cloud,computer vision,keras,mlops"
5890,data scientist,"statistics,nlp,sql,deep learning,machine learning,python"
5891,ml engineer,"pytorch,cloud,computer vision,mlops"
5892,product manager,"scrum,product roadmap,stakeholder management,agile"
5893,software engineer,"spring boot,docker,java,git"
5894,data scientist,"deep learning,nlp,statistics,sql,machine learning"
5895,software engineer,"docker,system design,git,rest apis"
5896,ml engineer,"computer vision,keras,pytorch,mlops,cloud"
5897,data analyst,"power bi,tableau,sql"
5898,ml engineer,"keras,python,cloud,tensorflow,pytorch,mlops,computer vision"
5899,data scientist,"sql,deep learning,statistics,nlp,pandas,machine learning"
5900,data analyst,"sql,power bi,data cleaning,tableau,reporting,excel"
5901,software engineer,"agile,rest apis,git,java,docker,system design"
5902,product manager,"agile,user stories,scrum"
5903,product manager,"stakeholder management,user stories,scrum"
5904,product manager,"scrum,user stories,agile,stakeholder management,product roadmap"
5905,product manager,"user stories,scrum,product roadmap,stakeholder management,agile"
5906,software engineer,"java,rest apis,system design,spring boot,agile,docker,git"
5907,data analyst,"tableau,excel,reporting,data cleaning,sql"
5908,product manager,"product roadmap,user stories,stakeholder management,scrum"
5909,software engineer,"git,docker,rest apis,java"
5910,ml engineer,"cloud,python,pytorch,keras"
5911,product manager,"agile,stakeholder management,user stories,scrum"
5912,product manager,"stakeholder management,user stories,product roadmap,scrum"
5913,ml engineer,"keras,python,pytorch,mlops"
5914,ml engineer,"python,cloud,computer vision,tensorflow"
5915,data scientist,"sql,statistics,deep learning,pandas,python,nlp,machine learning"
5916,software engineer,"git,agile,system design"
5917,product manager,"user stories,stakeholder management,product roadmap"
5918,product manager,"scrum,product roadmap,stakeholder management"
5919,software engineer,"git,docker,system design"
5920,ml engineer,"python,mlops,pytorch,keras"
5921,product manager,"stakeholder management,agile,scrum"
5922,software engineer,"git,agile,rest apis,docker,system design,spring boot,java"
5923,ml engineer,"computer vision,tensorflow,cloud,mlops,python,pytorch,keras"
5924,product manager,"product roadmap,scrum,agile,stakeholder management"
5925,ml engineer,"computer vision,pytorch,mlops,cloud,keras,python"
5926,data scientist,"nlp,python,deep learning,pandas,machine learning"
5927,data analyst,"excel,power bi,sql,reporting,data cleaning,tableau"
5928,ml engineer,"computer vision,tensorflow,python,mlops,pytorch"
5929,software engineer,"rest apis,docker,agile,java,system design,spring boot"
5930,data scientist,"pandas,deep learning,sql,statistics,machine learning"
5931,software engineer,"system design,rest apis,docker,java,git"
5932,ml engineer,"cloud,python,pytorch"
5933,data scientist,"pandas,deep learning,python"
5934,software engineer,"git,docker,system design,java"
5935,product manager,"scrum,product roadmap,agile,stakeholder management,user stories"
5936,product manager,"stakeholder management,scrum,product roadmap"
5937,data analyst,"tableau,excel,data cleaning,power bi,sql,reporting"
5938,data scientist,"statistics,nlp,sql"
5939,data analyst,"sql,excel,reporting,power bi"
5940,product manager,"agile,stakeholder management,product roadmap,user stories,scrum"
5941,product manager,"agile,user stories,stakeholder management"
5942,product manager,"user stories,scrum,stakeholder management"
5943,data scientist,"machine learning,sql,statistics,nlp,pandas"
5944,software engineer,"java,git,rest apis,system design,spring boot,agile"
5945,data scientist,"statistics,machine learning,sql"
5946,data analyst,"reporting,sql,excel,tableau,data cleaning,power bi"
5947,data scientist,"statistics,nlp,machine learning"
5948,product manager,"product roadmap,stakeholder management,agile,scrum"
5949,data analyst,"data cleaning,excel,sql,power bi,tableau,reporting"
5950,software engineer,"git,java,spring boot"
5951,software engineer,"system design,spring boot,git"
5952,product manager,"stakeholder management,product roadmap,agile"
5953,ml engineer,"cloud,keras,python"
5954,software engineer,"system design,rest apis,java,agile,spring boot,docker,git"
5955,data scientist,"deep learning,sql,python,pandas,statistics"
5956,software engineer,"spring boot,rest apis,system design,docker,git,agile"
5957,ml engineer,"computer vision,python,cloud,keras,mlops,pytorch,tensorflow"
5958,ml engineer,"python,pytorch,cloud,mlops,keras,tensorflow,computer vision"
5959,ml engineer,"computer vision,mlops,python,tensorflow,pytorch,keras,cloud"
5960,product manager,"scrum,agile,user stories"
5961,ml engineer,"keras,tensorflow,pytorch,python,mlops"
5962,software engineer,"system design,docker,java,rest apis"
5963,data scientist,"deep learning,machine learning,python"
5964,data analyst,"power bi,data cleaning,tableau,excel"
5965,product manager,"stakeholder management,agile,scrum"
5966,software engineer,"agile,docker,spring boot,rest apis"
5967,data analyst,"power bi,reporting,tableau,sql,data cleaning,excel"
5968,data scientist,"python,statistics,machine learning,sql,pandas"
5969,data scientist,"pandas,deep learning,nlp"
5970,product manager,"stakeholder management,product roadmap,user stories,scrum,agile"
5971,ml engineer,"tensorflow,pytorch,computer vision,cloud"
5972,software engineer,"docker,java,system design,spring boot"
5973,data scientist,"python,pandas,deep learning,statistics,nlp"
5974,software engineer,"spring boot,agile,system design,rest apis,git"
5975,software engineer,"git,agile,spring boot,rest apis,docker,system design"
5976,software engineer,"rest apis,docker,java,agile"
5977,data scientist,"statistics,sql,deep learning,python"
5978,data scientist,"pandas,python,statistics,deep learning,machine learning,nlp"
5979,software engineer,"spring boot,agile,system design"
5980,data scientist,"deep learning,python,pandas,nlp,statistics,sql"
5981,software engineer,"agile,system design,java,rest apis,git"
5982,data scientist,"python,statistics,machine learning,nlp,sql,deep learning,pandas"
5983,product manager,"product roadmap,agile,scrum,user stories,stakeholder management"
5984,software engineer,"system design,agile,git,java,rest apis,spring boot"
5985,data analyst,"power bi,reporting,excel,tableau,data cleaning,sql"
5986,product manager,"product roadmap,stakeholder management,user stories,scrum"
5987,data scientist,"machine learning,python,pandas,sql,nlp,deep learning,statistics"
5988,ml engineer,"mlops,python,cloud,keras,pytorch,tensorflow"
5989,ml engineer,"tensorflow,computer vision,mlops,python,keras"
5990,software engineer,"java,rest apis,agile,git,docker,spring boot"
5991,data scientist,"nlp,sql,statistics,python,deep learning"
5992,data scientist,"machine learning,python,statistics"
5993,data analyst,"sql,tableau,excel,data cleaning"
5994,data analyst,"reporting,excel,tableau"
5995,data scientist,"sql,statistics,nlp,deep learning,machine learning"
5996,data scientist,"nlp,statistics,deep learning,machine learning,pandas,python,sql"
5997,software engineer,"system design,spring boot,git,rest apis"
5998,product manager,"agile,user stories,stakeholder management,scrum"
5999,ml engineer,"mlops,python,cloud"
6000,data analyst,"power bi,data cleaning,reporting,sql,excel,tableau"
6001,ml engineer,"tensorflow,cloud,mlops,computer vision,python"
6002,ml engineer,"pytorch,computer vision,tensorflow,keras,cloud,python,mlops"
6003,ml engineer,"cloud,computer vision,keras"
6004,product manager,"user stories,stakeholder management,product roadmap"
6005,ml engineer,"computer vision,pytorch,tensorflow,keras,python,mlops"
6006,software engineer,"system design,java,spring boot"
6007,data scientist,"nlp,deep learning,statistics,pandas,machine learning,sql,python"
6008,software engineer,"agile,system design,rest apis,git,spring boot,java"
6009,product manager,"product roadmap,agile,user stories"
6010,software engineer,"java,docker,spring boot,git,system design"
6011,data analyst,"tableau,excel,reporting,sql"
6012,data analyst,"excel,reporting,sql"
6013,product manager,"scrum,product roadmap,agile,user stories,stakeholder management"
6014,data scientist,"pandas,sql,machine learning,python,nlp,statistics,deep learning"
6015,product manager,"scrum,agile,stakeholder management,user stories"
6016,ml engineer,"pytorch,keras,computer vision"
6017,product manager,"user stories,product roadmap,stakeholder management,agile,scrum"
6018,data scientist,"pandas,deep learning,sql,python,statistics,nlp"
6019,ml engineer,"pytorch,computer vision,cloud,python,mlops,keras,tensorflow"
6020,software engineer,"system design,agile,rest apis"
6021,software engineer,"docker,rest apis,spring boot,git"
6022,product manager,"stakeholder management,agile,scrum,product roadmap,user stories"
6023,ml engineer,"keras,mlops,computer vision"
6024,data analyst,"tableau,excel,power bi,reporting"
6025,data scientist,"pandas,sql,statistics,deep learning,machine learning,nlp"
6026,software engineer,"agile,rest apis,system design,docker,spring boot,git"
6027,data analyst,"excel,power bi,sql,data cleaning,tableau"
6028,product manager,"scrum,product roadmap,user stories"
6029,ml engineer,"tensorflow,pytorch,mlops,computer vision,cloud,keras"
6030,software engineer,"system design,spring boot,docker,git,rest apis"
6031,data analyst,"sql,data cleaning,excel,power bi,reporting"
6032,data scientist,"pandas,machine learning,sql"
6033,data scientist,"statistics,pandas,deep learning,nlp,python"
6034,product manager,"product roadmap,scrum,user stories,stakeholder management,agile"
6035,software engineer,"spring boot,system design,docker,java,agile,git"
6036,data scientist,"statistics,deep learning,machine learning"
6037,data analyst,"data cleaning,excel,tableau,sql,reporting,power bi"
6038,data scientist,"python,deep learning,machine learning,statistics,sql,nlp"
6039,software engineer,"java,agile,git,spring boot,docker,system design"
6040,data scientist,"nlp,sql,pandas,statistics"
6041,data analyst,"excel,reporting,data cleaning"
6042,software engineer,"system design,agile,spring boot"
6043,product manager,"user stories,product roadmap,stakeholder management,scrum"
6044,software engineer,"agile,rest apis,git,docker,spring boot,system design"
6045,data scientist,"deep learning,sql,nlp,python"
6046,ml engineer,"python,mlops,tensorflow,computer vision"
6047,data scientist,"machine learning,pandas,python,sql,statistics,deep learning,nlp"
6048,software engineer,"java,system design,git,agile,spring boot,rest apis"
6049,ml engineer,"computer vision,cloud,pytorch,tensorflow,keras,mlops,python"
6050,product manager,"scrum,product roadmap,agile,stakeholder management"
6051,ml engineer,"tensorflow,mlops,pytorch,python,keras,cloud"
6052,data analyst,"data cleaning,excel,reporting,power bi,sql,tableau"
6053,data analyst,"data cleaning,excel,power bi,tableau"
6054,data scientist,"nlp,python,statistics,pandas,sql,deep learning,machine learning"
6055,software engineer,"spring boot,system design,java,git,docker"
6056,software engineer,"java,git,agile"
6057,data scientist,"sql,machine learning,statistics,nlp"
6058,product manager,"user stories,product roadmap,agile,scrum"
6059,data analyst,"power bi,tableau,reporting,sql,data cleaning,excel"
6060,software engineer,"spring boot,agile,git,rest apis,docker"
6061,product manager,"agile,scrum,stakeholder management,user stories"
6062,data scientist,"statistics,sql,machine learning,nlp,python"
6063,data analyst,"reporting,power bi,tableau,sql,excel"
6064,data scientist,"machine learning,python,deep learning"
6065,product manager,"agile,user stories,stakeholder management,scrum"
6066,software engineer,"java,git,system design,agile,rest apis"
6067,software engineer,"agile,spring boot,docker,git,system design"
6068,software engineer,"java,spring boot,docker"
6069,data analyst,"excel,reporting,tableau,data cleaning"
6070,data analyst,"excel,data cleaning,reporting"
6071,data scientist,"statistics,pandas,nlp"
6072,software engineer,"system design,java,docker,agile,rest apis,git"
6073,software engineer,"docker,agile,system design,java"
6074,data scientist,"sql,python,machine learning,statistics"
6075,ml engineer,"mlops,python,computer vision,tensorflow,cloud,keras,pytorch"
6076,product manager,"scrum,stakeholder management,user stories,product roadmap"
6077,data analyst,"power bi,excel,sql"
6078,data analyst,"tableau,sql,power bi,excel"
6079,ml engineer,"pytorch,cloud,keras,computer vision,python,mlops"
6080,data analyst,"tableau,sql,power bi"
6081,product manager,"product roadmap,scrum,stakeholder management,user stories"
6082,data analyst,"tableau,reporting,power bi,sql,excel,data cleaning"
6083,product manager,"agile,user stories,product roadmap,scrum,stakeholder management"
6084,data analyst,"data cleaning,sql,reporting,tableau,power bi,excel"
6085,ml engineer,"computer vision,python,mlops,pytorch"
6086,ml engineer,"tensorflow,mlops,python,cloud"
6087,data analyst,"excel,tableau,sql,power bi,data cleaning,reporting"
6088,software engineer,"agile,rest apis,system design,spring boot,java,docker"
6089,software engineer,"rest apis,git,docker,java,agile"
6090,data analyst,"sql,tableau,data cleaning,reporting"
6091,data analyst,"excel,reporting,tableau,power bi,sql,data cleaning"
6092,ml engineer,"tensorflow,cloud,computer vision,pytorch,keras"
6093,product manager,"stakeholder management,user stories,agile,product roadmap"
6094,product manager,"stakeholder management,scrum,product roadmap,user stories,agile"
6095,product manager,"stakeholder management,agile,user stories,product roadmap"
6096,product manager,"agile,scrum,stakeholder management"
6097,product manager,"scrum,agile,product roadmap,stakeholder management"
6098,data analyst,"power bi,tableau,excel,reporting,sql"
6099,ml engineer,"python,tensorflow,computer vision,keras,cloud,mlops,pytorch"
6100,data analyst,"tableau,power bi,sql,data cleaning,reporting"
6101,data scientist,"nlp,statistics,pandas,machine learning,deep learning,sql,python"
6102,data analyst,"excel,tableau,data cleaning,reporting,power bi,sql"
6103,data scientist,"nlp,deep learning,statistics,pandas,sql,python"
6104,ml engineer,"keras,cloud,pytorch,computer vision"
6105,software engineer,"git,system design,rest apis,docker,spring boot,java"
6106,software engineer,"system design,rest apis,java,spring boot"
6107,software engineer,"agile,docker,spring boot"
6108,ml engineer,"mlops,keras,tensorflow,python"
6109,software engineer,"git,java,rest apis,agile"
6110,software engineer,"git,system design,java,agile,spring boot,rest apis,docker"
6111,ml engineer,"mlops,computer vision,pytorch,python,tensorflow"
6112,software engineer,"git,java,agile,spring boot,rest apis,docker"
6113,data analyst,"sql,excel,data cleaning"
6114,software engineer,"git,docker,system design,java,agile,spring boot"
6115,ml engineer,"keras,cloud,tensorflow,python"
6116,product manager,"product roadmap,user stories,stakeholder management"
6117,data analyst,"tableau,excel,sql,power bi"
6118,software engineer,"system design,rest apis,git,docker,java"
6119,data scientist,"deep learning,machine learning,sql,python"
6120,data analyst,"data cleaning,reporting,tableau,sql,power bi,excel"
6121,product manager,"user stories,agile,product roadmap,scrum,stakeholder management"
6122,data scientist,"deep learning,machine learning,sql"
6123,ml engineer,"pytorch,keras,computer vision,tensorflow,mlops"
6124,product manager,"user stories,stakeholder management,product roadmap,scrum"
6125,data scientist,"nlp,pandas,python,statistics,machine learning,sql,deep learning"
6126,software engineer,"rest apis,docker,java,system design,agile,spring boot,git"
6127,data scientist,"machine learning,pandas,sql,statistics,nlp,deep learning"
6128,data analyst,"excel,reporting,power bi,data cleaning,sql,tableau"
6129,software engineer,"system design,git,agile,rest apis"
6130,data analyst,"reporting,excel,tableau,data cleaning,power bi"
6131,software engineer,"system design,git,rest apis"
6132,software engineer,"system design,java,git,rest apis,spring boot,docker"
6133,ml engineer,"keras,cloud,computer vision"
6134,data scientist,"deep learning,python,statistics"
6135,ml engineer,"python,keras,mlops,cloud,pytorch,computer vision"
6136,product manager,"scrum,product roadmap,stakeholder management,user stories"
6137,software engineer,"java,docker,agile,rest apis,spring boot"
6138,ml engineer,"computer vision,pytorch,python,tensorflow,cloud"
6139,product manager,"user stories,agile,stakeholder management,product roadmap,scrum"
6140,data scientist,"python,statistics,machine learning,deep learning,sql,nlp,pandas"
6141,data analyst,"tableau,sql,excel,power bi"
6142,ml engineer,"pytorch,cloud,python"
6143,ml engineer,"cloud,mlops,pytorch,python"
6144,product manager,"product roadmap,user stories,stakeholder management,agile"
6145,data scientist,"machine learning,nlp,deep learning,python"
6146,ml engineer,"pytorch,cloud,computer vision,keras,python,tensorflow,mlops"
6147,data scientist,"machine learning,nlp,statistics"
6148,software engineer,"spring boot,java,agile"
6149,data scientist,"deep learning,sql,pandas"
6150,product manager,"product roadmap,stakeholder management,scrum,user stories,agile"
6151,data analyst,"sql,data cleaning,reporting,tableau,power bi"
6152,ml engineer,"pytorch,computer vision,python,keras,mlops,cloud,tensorflow"
6153,product manager,"agile,stakeholder management,user stories,product roadmap"
6154,product manager,"stakeholder management,agile,scrum,user stories"
6155,data analyst,"excel,reporting,data cleaning"
6156,ml engineer,"computer vision,pytorch,keras,cloud,mlops"
6157,product manager,"product roadmap,agile,stakeholder management"
6158,software engineer,"git,rest apis,java,spring boot,docker,agile"
6159,software engineer,"agile,system design,docker,rest apis,java"
6160,data scientist,"pandas,sql,python"
6161,software engineer,"agile,spring boot,docker,java,rest apis,system design"
6162,data analyst,"tableau,excel,sql,reporting,power bi"
6163,ml engineer,"mlops,keras,python,tensorflow,cloud,pytorch,computer vision"
6164,ml engineer,"mlops,python,pytorch,computer vision,keras,cloud,tensorflow"
6165,data analyst,"reporting,data cleaning,tableau"
6166,software engineer,"git,rest apis,spring boot"
6167,data analyst,"sql,data cleaning,excel,tableau,reporting"
